epoch, loss, endMap, avrgR, avrgQ
0,0.041082396457592645,17,0.04937016546305491,0
1,0.1000684910515944,8,0.04771209375520291,10.852966070175171
2,0.047204127187530205,18,0.020997126932732035,5.243223985036214
3,0.055191064023723195,13,0.06020417373777623,5.520838578542073
4,0.054319514818489546,8,0.04342308178004414,4.578388929367065
5,0.04391913033429195,8,0.05343562396204462,2.8779207042285373
6,0.045007536619280766,8,0.04516813133391957,3.490196875163487
7,0.03671900698294242,34,0.2186111274108603,5.025239395058674
8,0.04645584752783179,10,0.04556789536873217,2.632807229694567
9,0.036303017392444105,16,0.038771947186737495,4.080712433044727
10,0.032777301768461865,9,0.0340769305630394,2.7222807223980245
11,0.027363681782735513,5,0.028280348264902642,1.60942247612723
12,0.0297316821416219,10,0.026466189497179885,2.1951016448438168
13,0.026598579107473295,37,0.2077689380331676,5.06679951151212
14,0.021314127926404275,4,0.010897983065536954,2.4324029207229616
15,0.028376632043315714,5,0.014777815423691332,3.5074321790175005
16,0.025001062441151585,8,0.04854215246547581,1.5339956964765276
17,0.02281058823146547,9,0.09204317523621607,2.053844855275265
18,0.022665034487533074,16,0.09893269943421702,3.257334211697945
19,0.01665396446439748,7,0.02498451358761858,2.7715057531992593
20,0.01850721041671931,32,0.21640144546427098,3.905082342880113
21,0.031073950991655393,8,0.056920274303299774,1.8998253453861584
22,0.0193840704850542,9,0.05382511435803784,1.7121100811397327
23,0.029135842329512038,4,0.02048720808978925,1.9522106796503067
24,0.017397501778323204,8,0.053226562404501965,1.9241608723265227
25,0.017791738814633824,8,0.06772493279243624,1.1456763095715468
26,0.015610923431813716,8,0.046650277192279564,2.1682259270123074
27,0.01837162836648834,33,0.20777163082414196,5.56723769221987
28,0.017330340527308478,18,0.11299754990716292,2.7304044856744656
29,0.02588747873573367,8,0.07353148599164357,1.1796963959932327
30,0.019520354752506443,19,0.11460077125749499,3.86299615417208
31,0.02026354917519105,8,0.043547856267309594,2.1390188666326657
32,0.01752330499505051,8,-0.024006259718169946,0
33,0.01790910506504588,8,0.050459174682949984,2.822578621538062
34,0.023490297516833084,8,0.08253594257721789,1.2216163376967113
35,0.020601568998591537,8,0.06087083486656739,1.7595391919915104
36,0.015390975858705734,33,0.1730587658700587,6.590261222521464
37,0.027891580820992974,8,0.07756339013575579,1.2146135578895438
38,0.025182384172221642,25,0.07618824005572815,5.01557960381379
39,0.018921019400004298,33,0.25830856519899587,5.9733106337095565
40,0.02104353834203301,8,0.0611249604353535,1.456041748109071
41,0.02717030741701214,15,0.12452390929601218,2.4701524184030643
42,0.01440089865354821,37,0.12216577618541538,4.232063182490937
43,0.02397735578396047,34,0.16849780103763906,4.67988929191193
44,0.024886893539223826,8,0.03959963563259703,1.5758632841435345
45,0.03337262426347783,8,0.046434890885448915,2.4755676984786987
46,0.019703897388341527,18,0.06777164587778998,3.5156784057617188
47,0.04283315506142875,33,0.2617083788043703,4.343521908351353
48,0.02149200002973279,8,0.04815140838835855,1.7006694858836144
49,0.016809663269280767,17,0.024615856951835588,4.9512946506341295
50,0.019443240426092717,33,0.1466630838269714,6.455472268164158
51,0.01741446124027129,8,0.07276859575389294,1.1353792895132035
52,0.025988883207707356,37,0.23634970749085749,3.413192965820724
53,0.029815545301729203,32,0.1450179772280646,4.272371201923019
54,0.01954206820965434,30,0.27471720524637416,2.1372464145383527
55,0.017746885192834513,8,0.08335540992623039,1.455730527280325
56,0.021715739492949165,8,0.06907685372147311,1.453218422437969
57,0.03205589566224566,33,0.20382213292391854,4.413574297428131
58,0.028193066349873938,34,0.18506800180161334,4.091569388480414
59,0.020098285106165955,31,0.19663509876594426,4.705968014322794
60,0.027549816282111672,8,0.07200937923534723,1.8230982595368435
61,0.030815855137771,5,0.01337897874518039,2.615672985712687
62,0.03371242245887978,8,0.07093604120914322,1.6513137123801491
63,0.030361193105733642,37,0.22609560109241839,5.865922656926242
64,0.018271550205073827,8,0.05216134893974115,2.7247257365120783
65,0.015364201431317873,37,0.18603025961648031,3.80063266683333
66,0.021895972607700244,8,0.05188278537594999,1.4205753679076831
67,0.018936289213597773,37,0.1641182141381443,4.163996885540665
68,0.027697090126263594,25,0.04253805848195695,4.480328679084778
69,0.018483260279366132,37,0.2057619448403742,4.88891330407216
70,0.02789454856654629,33,0.21745685025516776,5.724298065358942
71,0.02012636003239701,30,0.08448513518734496,3.521663948511466
72,0.025480556250549853,33,0.19374785917870693,3.6717777840469195
73,0.02450040405771385,8,0.07274877311280441,1.4453928376116403
74,0.026786593509833832,8,0.07278634971394544,1.472355335257774
75,0.02651177564239483,8,0.06498841132334217,1.6002210669401216
76,0.026910908502157268,8,0.07035486853947812,1.599069106578827
77,0.03855923491180875,8,0.03873613086734395,2.3085082788621225
78,0.03778936580754817,37,0.06257843427025296,4.761924482656248
79,0.026247638519419265,8,0.06699642577523901,1.5419845915677255
80,0.026351395528763533,41,0.1441171432591715,4.014989343782266
81,0.022416126594568292,37,0.19491432969448952,5.808366892514406
82,0.024801761115668338,19,0.16574608996543033,3.2076930151535916
83,0.049927571633515334,8,0.05595326929385438,1.719507472589612
84,0.03736892826544742,36,0.21470664717707966,4.599551217055615
85,0.03136331796025236,8,0.04380318542167787,2.4205577250184684
86,0.0245070711159232,8,0.07496582986409832,1.3922822431514137
87,0.08784690889840326,8,0.023499392511165083,2.831061468341134
88,0.03651132454940428,31,0.21708169742496186,5.001418921592024
89,0.02614953229126209,33,0.04454955224996163,5.393921965840219
90,0.04298328393159191,8,0.05591188741495192,1.8660759951478691
91,0.03493600903622185,37,0.1028265172378307,3.734203096912351
92,0.02525487016925278,37,0.18792510863442002,3.6414294473586546
93,0.051777155880505854,41,0.26125441816535167,2.8076649621381597
94,0.05063741239874312,34,0.25733984565265616,2.20516971422462
95,0.03261635285879796,32,0.2313374292263676,6.626270936085628
96,0.04010935254282904,8,0.07625577212172054,1.7711351760502518
97,0.039473963855610535,37,0.18827171557283073,3.621873947151977
98,0.024552431260235614,8,0.07329543249883975,1.3820607942693375
99,0.03164658410164217,37,0.20641358299561027,4.187274033748187
